axis,dataset,model,horizon,segment,window_start,best_depth,selected_loss,optimal_loss,relative_tolerance,profiled_channels,U_mean,U_p10,U_p90,M_mean,M_p10,M_p90,seeds,local_units,window_index,relative_time,best_width_group,best_width,best_d_model,best_d_ff
width,ETTh1,PatchTST,96,test,1800,,0.22549790285714286,0.22549790285714286,0.0,7,0.30936601738398345,0.22330314830103626,0.41481540409619805,0.4687706077161756,0.4076642802303003,0.5539515583346478,1,7,75,0.5319148936170213,2.0,8.0,8.0,64.0
width,ETTh1,PatchTST,96,test,1824,,0.34100014714285715,0.34100014714285715,0.0,7,0.30361408800090306,0.2397298097396725,0.36307487059254273,0.43722901481067616,0.3320470446623682,0.5247135314894198,1,7,76,0.5390070921985816,1.0,4.0,4.0,32.0
width,ETTh1,PatchTST,96,test,1848,,0.5389720805714285,0.5389720805714285,0.0,7,0.22880147340818097,0.0721828379140632,0.31970994086384724,0.42815353788256133,0.3155453356704937,0.5310849250767709,1,7,77,0.5460992907801419,1.0,4.0,4.0,32.0
width,ETTh1,PatchTST,96,test,1872,,0.5452747228571428,0.5452747228571428,0.0,7,0.20984105473426312,0.08127785312701084,0.31986514355352696,0.42094336848292935,0.3028245439236141,0.5532456787767605,1,7,78,0.5531914893617021,16.0,64.0,64.0,512.0
width,ETTh1,PatchTST,96,test,1896,,0.34750959142857146,0.34750959142857146,0.0,7,0.2689226616020951,0.14124714790236412,0.3301207220879969,0.40283571419668013,0.31700371809106254,0.46688074728990764,1,7,79,0.5602836879432624,16.0,64.0,64.0,512.0
width,ETTh1,PatchTST,96,test,1920,,0.32174251,0.32174251,0.0,7,0.32785752226132736,0.2458796155034355,0.3951610510591935,0.4244730071782708,0.34642189230573317,0.5075894150525843,1,7,80,0.5673758865248227,16.0,64.0,64.0,512.0
width,ETTh1,PatchTST,96,test,1944,,0.4958926842857143,0.4958926842857143,0.0,7,0.28681851146104187,0.23838428992845134,0.33995056866475765,0.42204075836275745,0.3223121802485735,0.4906926009486366,1,7,81,0.574468085106383,8.0,32.0,32.0,256.0
width,ETTh1,PatchTST,96,test,1968,,0.3864044528571428,0.3864044528571428,0.0,7,0.2904680679912129,0.1286273813907558,0.4665909403253345,0.4202073027339925,0.37858413037211064,0.4696399981299399,1,7,82,0.5815602836879432,8.0,32.0,32.0,256.0
width,ETTh1,PatchTST,96,test,1992,,0.25884551142857143,0.25884551142857143,0.0,7,0.3318494767576456,0.2593296629400156,0.3984352579679493,0.47441929355365975,0.35948610583898255,0.6122699332361339,1,7,83,0.5886524822695035,16.0,64.0,64.0,512.0
width,ETTh1,PatchTST,96,test,2016,,0.2853456262857143,0.2853456262857143,0.0,7,0.33525566463686113,0.2499851488656322,0.43342595941501977,0.4969440092359479,0.4064523329339293,0.5931312662544165,1,7,84,0.5957446808510638,4.0,16.0,16.0,128.0
width,ETTh1,PatchTST,96,test,2040,,0.3053773085714286,0.3053773085714286,0.0,7,0.3091205162668583,0.25757809499634654,0.38360898773755825,0.4799621378746243,0.36643588330910226,0.5958616410234335,1,7,85,0.6028368794326241,2.0,8.0,8.0,64.0
width,ETTh1,PatchTST,96,test,2064,,0.30689244728571424,0.30689244728571424,0.0,7,0.2589112934472021,0.16031605513475272,0.3467502958916746,0.48485337455082317,0.3588656445723126,0.611897216870569,1,7,86,0.6099290780141844,1.0,4.0,4.0,32.0
width,ETTh1,PatchTST,96,test,2088,,0.24362058285714286,0.24362058285714286,0.0,7,0.2771256292046075,0.20789752944956374,0.3433356543587551,0.4540304626937462,0.34632605163966124,0.537837960892914,1,7,87,0.6170212765957447,2.0,8.0,8.0,64.0
width,ETTh1,PatchTST,96,test,2112,,0.23987564085714289,0.23987564085714289,0.0,7,0.3319055433732926,0.27199464092585873,0.39541053326996983,0.4611512159422078,0.3573145256252354,0.5671134963114741,1,7,88,0.624113475177305,2.0,8.0,8.0,64.0
width,ETTh1,PatchTST,96,test,2136,,0.2825101185714286,0.2825101185714286,0.0,7,0.2969236593595011,0.22867537082135436,0.33811606254827625,0.4501678160078758,0.360558154466678,0.5272520759039583,1,7,89,0.6312056737588653,2.0,8.0,8.0,64.0
width,ETTh1,PatchTST,96,test,2160,,0.34363643885714285,0.34363643885714285,0.0,7,0.28830157854198785,0.21390889334505236,0.3828609013410838,0.4431750564348921,0.3801730813624752,0.5106225020956016,1,7,90,0.6382978723404256,16.0,64.0,64.0,512.0
width,ETTh1,PatchTST,96,test,2184,,0.4910039457142857,0.4910039457142857,0.0,7,0.34178402378929473,0.2518715919837361,0.44647657500984406,0.4787663254125067,0.3648847182517189,0.6305757814556019,1,7,91,0.6453900709219859,1.0,4.0,4.0,32.0
width,ETTh1,PatchTST,96,test,2208,,0.6528147085714285,0.6528147085714285,0.0,7,0.2985997197054252,0.26776621645057497,0.34695115180543057,0.4608637079885648,0.36518376296422767,0.5869658407963604,1,7,92,0.6524822695035462,1.0,4.0,4.0,32.0
width,ETTh1,PatchTST,96,test,2232,,0.73407588,0.73407588,0.0,7,0.29686838668227733,0.21409472001625277,0.3427494432575306,0.498676306679915,0.3922473971815283,0.615779512634731,1,7,93,0.6595744680851063,1.0,4.0,4.0,32.0
width,ETTh1,PatchTST,96,test,2256,,0.9282972371428571,0.9282972371428571,0.0,7,0.349860869547482,0.2651132629716265,0.44975964237298205,0.5032355739710804,0.4070867404657075,0.6071549374007068,1,7,94,0.6666666666666666,8.0,32.0,32.0,256.0
width,ETTh1,PatchTST,96,test,2280,,1.2435168300000001,1.2435168300000001,0.0,7,0.3580228693167644,0.22489548558622774,0.5135265452892687,0.4843951447532166,0.41690455826383654,0.5913875491324183,1,7,95,0.6737588652482269,8.0,32.0,32.0,256.0
width,ETTh1,PatchTST,96,test,2304,,0.8005348017142857,0.8005348017142857,0.0,7,0.3638626880391396,0.32666879907864993,0.39999981027053416,0.4756566933283544,0.4419297430581499,0.5170798611747985,1,7,96,0.6808510638297872,16.0,64.0,64.0,512.0
