channel,u_change,u_spectral,u_surprise,m_peak,m_band,channel_effective_rank,m_channel,U,M,dataset,segment,sample_index,window_start,unit_id,loss_mae,loss_mse,model,seed,axis,depth,width_group,width,coupled_width,horizon,run_id
2,0.3502927640969763,0.20252518076265164,0.6209696535430663,0.25,0.7705097603950739,2.6494882556914283,0.27491470882371355,0.3912625328008981,0.4318081564062625,ETTh1,test,648,648,test:648:2,0.6148148,0.6600291,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
3,0.4905385256899393,0.31421448230327764,0.2835645844281447,1.0,0.9142568465994743,2.6494882556914283,0.27491470882371355,0.3627725308071206,0.7297238518077293,ETTh1,test,648,648,test:648:3,0.31748503,0.14435863,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
4,0.37039638091998217,0.15613872918365146,0.4140808252878087,0.375,0.7591657860648997,2.6494882556914283,0.27491470882371355,0.31353864513048074,0.46969349829620444,ETTh1,test,648,648,test:648:4,0.36633205,0.37847054,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
5,0.4426102308780113,0.13114196452712265,0.3448147197306645,0.625,0.7029804838415351,2.6494882556914283,0.27491470882371355,0.3061889717119328,0.5342983975550829,ETTh1,test,648,648,test:648:5,0.21711524,0.07610937,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
6,0.7322870221425769,0.13832051256835837,0.1040777051790322,0.125,0.714470016112861,2.6494882556914283,0.27491470882371355,0.3248950799633225,0.3714615749788582,ETTh1,test,648,648,test:648:6,0.22086222,0.06358408,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
0,0.4194103885914505,0.18825752922270728,0.9391473053813392,0.375,0.7527018665798563,2.6406363269100974,0.27343938736261725,0.5156050743984989,0.46704708464749123,ETTh1,test,672,672,test:672:0,0.56386274,0.63998264,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
1,0.13847517888725713,0.23602796988156838,0.38409279357611825,0.75,0.9126954134593172,2.6406363269100974,0.27343938736261725,0.25286531411498125,0.6453782669406448,ETTh1,test,672,672,test:672:1,0.2811425,0.14310808,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
2,0.4692056265134129,0.17494196850069252,0.9366756264081396,0.375,0.7326064572121538,2.6406363269100974,0.27343938736261725,0.5269410738074151,0.460348614858257,ETTh1,test,672,672,test:672:2,0.5878297,0.6775644,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
3,0.2733530150053384,0.24657735378135365,0.4127832112849036,0.375,0.8657738840757263,2.6406363269100974,0.27343938736261725,0.31090452669053187,0.5047377571461146,ETTh1,test,672,672,test:672:3,0.25805017,0.10804948,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
4,0.34113475573309404,0.15795631012937184,0.36432836924796025,0.375,0.7520507468727298,2.6406363269100974,0.27343938736261725,0.287806478370142,0.4668300447451157,ETTh1,test,672,672,test:672:4,0.3649962,0.39281225,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
5,0.40512167958235545,0.15201760868548755,0.5335484944700342,0.5,0.682983325549695,2.6406363269100974,0.27343938736261725,0.36356259424595905,0.4854742376374374,ETTh1,test,672,672,test:672:5,0.23076715,0.09161957,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
6,0.6872087719242274,0.20869479172688182,0.5366650951628066,0.25,0.7364021116860313,2.6406363269100974,0.27343938736261725,0.47752288627130524,0.41994716634954954,ETTh1,test,672,672,test:672:6,0.22213753,0.07446575,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
0,0.27460921618117884,0.11348816364141141,0.8287326892369508,0.75,0.7644939124566273,2.541496877687278,0.2569161458530194,0.405610023019847,0.590470019436549,ETTh1,test,696,696,test:696:0,0.6250708,0.9024105,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
1,0.6923337752566175,0.27331505968785424,0.27572020476265313,1.0,0.9208063158122995,2.541496877687278,0.2569161458530194,0.413789679902375,0.725907487221773,ETTh1,test,696,696,test:696:1,0.319896,0.17451507,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
2,0.38886804737296465,0.10717578190321525,0.8575902337095993,0.625,0.7425053098405833,2.541496877687278,0.2569161458530194,0.4512113543285931,0.5414738185645342,ETTh1,test,696,696,test:696:2,0.6376262,0.9619979,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
3,0.6379152214245087,0.3393505437661639,0.24428193344195256,1.0,0.9310073966070751,2.541496877687278,0.2569161458530194,0.40718256621087506,0.7293078474866982,ETTh1,test,696,696,test:696:3,0.26337284,0.11836331,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
4,0.09865154698742218,0.08862947017856271,0.7678518094499899,0.375,0.7160557401184241,2.541496877687278,0.2569161458530194,0.31837760887199157,0.4493239619904812,ETTh1,test,696,696,test:696:4,0.6402257,1.1445764,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
5,0.37834419161710486,0.18398251874631333,0.8674609775203144,0.625,0.7764465972892222,2.541496877687278,0.2569161458530194,0.4765958959612442,0.5527875810474138,ETTh1,test,696,696,test:696:5,0.42204526,0.36931714,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
6,0.5847628430337374,0.3209283036561149,0.7895800967525888,0.125,0.717698775408341,2.541496877687278,0.2569161458530194,0.5650904144808137,0.36653830708712015,ETTh1,test,696,696,test:696:6,0.22586209,0.07720757,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
0,0.41611496557300354,0.1383847237743269,0.24595691450225846,0.5,0.8267015725374878,2.7951147731858397,0.2991857950323303,0.2668188679498629,0.541962455856606,ETTh1,test,720,720,test:720:0,0.68319756,0.85855025,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
1,0.37737208760936125,0.3121054311533634,0.286870279578923,1.0,0.9371178546418237,2.7951147731858397,0.2991857950323303,0.3254492661138826,0.7454345498913847,ETTh1,test,720,720,test:720:1,0.3410792,0.20144565,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
2,0.48395325874991935,0.11546702650212512,0.20847146252083443,0.25,0.7999956947892176,2.7951147731858397,0.2991857950323303,0.26929724925762627,0.4497271632738493,ETTh1,test,720,720,test:720:2,0.6227583,0.8336186,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
3,0.49866893748985774,0.195889720191872,0.3000974882156727,1.0,0.9551005131352543,2.7951147731858397,0.2991857950323303,0.3315520486324675,0.7514287693891949,ETTh1,test,720,720,test:720:3,0.31021726,0.14188616,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
4,0.26525536708742714,0.09186652668366788,0.5288356011593713,0.25,0.7112508499464048,2.7951147731858397,0.2991857950323303,0.29531916497682215,0.420145548326245,ETTh1,test,720,720,test:720:4,0.85474986,1.5621871,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
5,0.5892471792949702,0.04674518801308254,0.37572360376338504,0.625,0.7962453881024415,2.7951147731858397,0.2991857950323303,0.3372386570238126,0.5734770610449239,ETTh1,test,720,720,test:720:5,0.4814863,0.41923118,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
6,0.28173790443836555,0.15021994499331678,0.14921912726249348,0.125,0.7760775678721681,2.7951147731858397,0.2991857950323303,0.19372565889805862,0.40008778763483277,ETTh1,test,720,720,test:720:6,0.2745029,0.10246088,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
0,0.15047880158865534,0.2424443740052778,0.385110538242937,0.375,0.798987422228445,3.203069380405732,0.36717822945565826,0.2593445712789567,0.5137218838947011,ETTh1,test,744,744,test:744:0,0.73766214,0.9571244,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
1,0.46379597644331216,0.19870666940490067,0.48490527124705957,1.0,0.9406514378633587,3.203069380405732,0.36717822945565826,0.38246930569842413,0.7692765557730056,ETTh1,test,744,744,test:744:1,0.55237406,0.45353404,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
2,0.23446344970050448,0.21411590293529284,0.4030329252601995,0.25,0.7728133091301664,3.203069380405732,0.36717822945565826,0.2838707592986656,0.4633305128619416,ETTh1,test,744,744,test:744:2,0.6817674,0.92553586,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
3,0.5022824502493992,0.15206634999763913,0.4233158179766139,0.75,0.9380258726643914,3.203069380405732,0.36717822945565826,0.3592215394078841,0.6850680340400167,ETTh1,test,744,744,test:744:3,0.46587238,0.3118497,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
4,0.20311684805298835,0.509485976170166,0.45343980345513224,0.875,0.9016201390456806,3.203069380405732,0.36717822945565826,0.38868087589276223,0.7145994561671131,ETTh1,test,744,744,test:744:4,0.80960035,1.2605653,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
5,0.2671837595408524,0.1589011311924281,0.7356952549259822,0.375,0.8764858769220285,3.203069380405732,0.36717822945565826,0.38726004855308754,0.5395547021258956,ETTh1,test,744,744,test:744:5,0.46362042,0.35056666,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
6,0.5145818015886466,0.5439356447403909,0.3966664399160885,0.125,0.7236555492952771,3.203069380405732,0.36717822945565826,0.485061295415042,0.4052779262503117,ETTh1,test,744,744,test:744:6,0.4317406,0.2173274,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
0,0.43422659495828664,0.04228084297279048,0.8234343785547273,0.25,0.7608354363424245,2.511771255446013,0.2519618754877324,0.43331393882860153,0.420932437276719,ETTh1,test,768,768,test:768:0,0.8165188,1.1215025,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
1,0.2583946037712067,0.2299307313304672,0.6445786652393165,1.0,0.981928783979341,2.511771255446013,0.2519618754877324,0.37763466678033014,0.7446302198223579,ETTh1,test,768,768,test:768:1,0.6006238,0.6428916,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
2,0.33319312790239186,0.029971848667177923,0.8302720815913182,0.375,0.7519324257681989,2.511771255446013,0.2519618754877324,0.39781235272029597,0.4596314337519771,ETTh1,test,768,768,test:768:2,0.7332112,1.0935634,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
3,0.4750336612317646,0.10523317979124862,0.492563035092727,0.75,0.953516638187762,2.511771255446013,0.2519618754877324,0.35760995870524676,0.6518261712251648,ETTh1,test,768,768,test:768:3,0.53786343,0.53480244,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
4,0.2979216104794211,0.45403182177715257,0.4964479451928714,0.625,0.8310395488331832,2.511771255446013,0.2519618754877324,0.41613379248314836,0.5693338081069719,ETTh1,test,768,768,test:768:4,0.7620737,1.2940297,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
5,0.6355339758999601,0.09625974016603957,0.4195117503257872,0.375,0.8266053279888389,2.511771255446013,0.2519618754877324,0.3837684887972623,0.48452240115885714,ETTh1,test,768,768,test:768:5,0.44431385,0.3191811,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
6,0.5804822809190935,0.10686714117176911,0.035836403237156866,0.125,0.7485456421717708,2.511771255446013,0.2519618754877324,0.24106194177600648,0.3751691725531677,ETTh1,test,768,768,test:768:6,0.2023052,0.067427546,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
0,0.5527242033685669,0.07028579715890956,0.6066700095388916,0.5,0.6620054001381082,1.9835613071648726,0.1639268842542673,0.40989333668878936,0.4419774281307918,ETTh1,test,792,792,test:792:0,0.7050862,1.0044131,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
1,0.34214505683752794,0.1676451444319197,0.6116563429794386,1.0,0.971137428440373,1.9835613071648726,0.1639268842542673,0.3738155147496287,0.7116881042315467,ETTh1,test,792,792,test:792:1,0.7174611,0.74646634,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
2,0.5344768020168063,0.07407305537218406,0.37647687372012933,0.5,0.6708250489649641,1.9835613071648726,0.1639268842542673,0.3283422437030399,0.44491731107307714,ETTh1,test,792,792,test:792:2,0.76389194,1.1377841,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
3,0.18318252466287854,0.29341660738905545,0.45156669167343755,0.75,0.9647474886666592,1.9835613071648726,0.1639268842542673,0.3093886079084572,0.6262247909736421,ETTh1,test,792,792,test:792:3,0.705156,0.7610181,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
4,0.2997150306040174,0.13011734998340696,0.5755916745007185,0.5,0.8877330708820913,1.9835613071648726,0.1639268842542673,0.3351413516960476,0.5172199850454529,ETTh1,test,792,792,test:792:4,0.46839365,0.4016253,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
5,0.795619175969569,0.2748786238474923,0.8318485149045716,0.5,0.8798948391284752,1.9835613071648726,0.1639268842542673,0.6341154382405443,0.5146072411275809,ETTh1,test,792,792,test:792:5,0.2508727,0.09101156,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
6,0.6832821107103186,0.07125760401054934,0.6238019680027161,0.125,0.8243124059672675,1.9835613071648726,0.1639268842542673,0.45944722757452805,0.3710797634071783,ETTh1,test,792,792,test:792:6,0.19870079,0.053346764,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
0,0.391700125442626,0.22872602370234915,0.8922859929144428,0.375,0.7831228872241159,1.9193949420931289,0.15323249009346734,0.5042373806864727,0.43711845910586117,ETTh1,test,816,816,test:816:0,0.97459984,1.930932,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
1,0.5636912011038447,0.13682821528999145,0.963842394080515,0.75,0.9260451338509864,1.9193949420931289,0.15323249009346734,0.554787270158117,0.6097592079814846,ETTh1,test,816,816,test:816:1,0.8020208,0.8659861,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
2,0.3183418506810114,0.25762801232818,0.9077175119978337,0.375,0.7965372205510356,1.9193949420931289,0.15323249009346734,0.4945624583356751,0.44158990354816763,ETTh1,test,816,816,test:816:2,1.0449276,2.1954172,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
3,0.5170330848100069,0.15463281906016965,0.944973354433833,1.0,0.9483277071913477,1.9193949420931289,0.15323249009346734,0.5388797527680032,0.700520065761605,ETTh1,test,816,816,test:816:3,0.7364295,0.7788296,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
4,0.4473486467736717,0.19296624358784537,0.4143748680602672,0.875,0.923705931283847,1.9193949420931289,0.15323249009346734,0.3515632528072614,0.6506461404591047,ETTh1,test,816,816,test:816:4,0.5729667,0.6152597,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
5,0.4056974480389236,0.3460106108553872,0.145704774052934,0.25,0.8845412633396373,1.9193949420931289,0.15323249009346734,0.2991376109824149,0.4292579178110349,ETTh1,test,816,816,test:816:5,0.40167245,0.26364765,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
6,0.7942520266558151,0.15597540092228648,0.1510293171762251,0.25,0.7149735200104284,1.9193949420931289,0.15323249009346734,0.36708558158477556,0.3727353367012986,ETTh1,test,816,816,test:816:6,0.38884887,0.17712647,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
0,0.5241051187972149,0.216524405455902,0.8775777248512092,0.5,0.8458099470351852,1.8617358899306904,0.14362264808241065,0.5394024163681087,0.49647753170586534,ETTh1,test,840,840,test:840:0,0.8941861,1.5123869,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
1,0.5418173528620543,0.14755839408077653,0.7179866111640971,0.75,0.9527489527850418,1.8617358899306904,0.14362264808241065,0.4691207860356427,0.6154572002891507,ETTh1,test,840,840,test:840:1,0.5914733,0.6079096,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
2,0.311384171984072,0.22691321411861048,0.9243052796204599,0.5,0.8684748982533451,1.8617358899306904,0.14362264808241065,0.4875342219077141,0.5040325154452518,ETTh1,test,840,840,test:840:2,0.9668362,1.7253777,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
3,0.6132395834060453,0.11656088594091703,0.795946100605413,1.0,0.9736983717274683,1.8617358899306904,0.14362264808241065,0.5085821899841251,0.7057736732699597,ETTh1,test,840,840,test:840:3,0.6065924,0.59566194,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
4,0.31178195595766856,0.22650935592866306,0.5805421853044694,0.75,0.950427279194967,1.8617358899306904,0.14362264808241065,0.37294449906360033,0.6146833090924592,ETTh1,test,840,840,test:840:4,0.6923569,0.786747,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
5,0.413369877981266,0.11914126315161161,0.14021422619377166,0.25,0.8350985662356026,1.8617358899306904,0.14362264808241065,0.22424178910888307,0.40957373810600445,ETTh1,test,840,840,test:840:5,0.36813465,0.25396216,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
6,0.1793694501156029,0.5005171165775677,0.3994810478096538,0.25,0.8635446779788271,1.8617358899306904,0.14362264808241065,0.3597892048342748,0.41905577535374583,ETTh1,test,840,840,test:840:6,0.39536452,0.19272728,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
0,0.1318488070110715,0.3979794140927769,0.7697375493650235,0.25,0.842505523189092,2.0113166677205228,0.16855277767249915,0.4331885901562906,0.42035276695386375,ETTh1,test,864,864,test:864:0,0.82703304,0.9142385,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
1,0.6294528185587642,0.17387407051889753,0.3983195055295623,1.0,0.8879791691119642,2.0113166677205228,0.16855277767249915,0.400548798202408,0.6855106489281545,ETTh1,test,864,864,test:864:1,0.48017594,0.35971126,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
2,0.48431380816254954,0.4328803230392417,0.7437665967502565,0.25,0.8383507904013754,2.0113166677205228,0.16855277767249915,0.5536535759840159,0.41896785602462483,ETTh1,test,864,864,test:864:2,0.85343975,1.0293758,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
3,0.5248338617369941,0.1480730080750961,0.19897133875202117,1.0,0.822656856325936,2.0113166677205228,0.16855277767249915,0.29062606952137043,0.6637365446661451,ETTh1,test,864,864,test:864:3,0.4444941,0.30011085,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
4,0.13792801672008737,0.21266737298143182,0.511347663130965,0.875,0.9302233092144323,2.0113166677205228,0.16855277767249915,0.2873143509441614,0.6579253622956438,ETTh1,test,864,864,test:864:4,0.7213333,0.85803795,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
5,0.23221881636930375,0.18065511375731996,0.542037915103527,0.375,0.870849198874005,2.0113166677205228,0.16855277767249915,0.3183039484100502,0.47146732551550136,ETTh1,test,864,864,test:864:5,0.3589917,0.24116623,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
6,0.6281111345824305,0.24688747191385768,0.48441674181588856,0.125,0.6674150967942766,2.0113166677205228,0.16855277767249915,0.45313844943739223,0.3203226248222586,ETTh1,test,864,864,test:864:6,0.39634693,0.20922613,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
0,0.37489349072859524,0.43919104639334705,0.9022785442555825,0.25,0.6949723040538849,2.0878914686194014,0.18131524446770816,0.5721210271258416,0.375429182840531,ETTh1,test,888,888,test:888:0,0.69090384,0.61651295,PatchTST,3407,depth,3,4,16,128,96,PatchTST__ETTh1__h96__depth__d3__wg4__s3407
